GeneID:12930114	120
GeneID:12930115	18
GeneID:12930116	49
GeneID:12930117	11
GeneID:12930118	48
GeneID:12930119	53
GeneID:12930120	152
GeneID:12930121	8
GeneID:12930122	90
GeneID:12930123	33
GeneID:12930124	11
GeneID:12930125	246
GeneID:12930126	19
GeneID:12930127	16
GeneID:12930128	7
GeneID:12930129	80
GeneID:12930130	4
GeneID:12930131	1884
GeneID:12930132	775
GeneID:12930133	28
GeneID:12930134	0
GeneID:12930135	13
GeneID:12930136	36
GeneID:12930137	88
GeneID:12930138	47
GeneID:12930139	20
GeneID:12930140	8
GeneID:12930141	0
GeneID:12930142	10
GeneID:12930143	723
GeneID:12930144	1606
GeneID:12930145	580
GeneID:12930146	176
GeneID:12930147	165
GeneID:12930148	10
GeneID:12930149	9
GeneID:12930150	682
GeneID:12930151	531
GeneID:12930152	631
GeneID:12930153	488
GeneID:12930154	78
GeneID:12930155	19
GeneID:12930156	2006
GeneID:12930157	10
GeneID:12930158	33
GeneID:12930159	394
GeneID:12930160	708
GeneID:12930161	4
GeneID:12930162	164
GeneID:12930163	127
GeneID:12930164	56
GeneID:12930165	184
GeneID:12930166	3
GeneID:12930167	55
GeneID:12930168	53
GeneID:12930169	0
GeneID:12930170	155
GeneID:12930171	1
GeneID:12930172	27
GeneID:12930173	35
GeneID:12930174	5
GeneID:12930175	20
GeneID:12930176	13
GeneID:12930177	181
GeneID:12930178	2970
GeneID:12930179	82
GeneID:12930180	811
GeneID:12930181	11
GeneID:12930182	10
GeneID:12930183	31
GeneID:12930184	20
GeneID:12930185	0
GeneID:12930186	58
GeneID:12930187	28
GeneID:12930188	37
GeneID:12930189	114
GeneID:12930190	402
GeneID:12930191	166
GeneID:12930192	118
GeneID:12930193	10
GeneID:12930194	32
GeneID:12930195	6
GeneID:12930196	0
GeneID:12930197	18
GeneID:12930198	4
GeneID:12930199	1225
GeneID:12930200	48
GeneID:12930201	67
GeneID:12930202	8
GeneID:12930203	0
GeneID:12930204	3
GeneID:12930205	1
GeneID:12930206	517
GeneID:12930207	115
GeneID:12930208	97
GeneID:12930209	85
GeneID:12930210	85
GeneID:12930211	842
GeneID:12930212	476
GeneID:12930213	26
GeneID:12930214	1384
GeneID:12930215	1076
GeneID:12930216	1076
GeneID:12930217	158496
GeneID:12930218	0
GeneID:12930219	0
GeneID:12930220	0
GeneID:12930221	59
GeneID:12930222	0
GeneID:12930223	9
GeneID:12930224	1744
GeneID:12930225	32
GeneID:12930226	12
GeneID:12930227	195
GeneID:12930228	123
GeneID:12930229	307
GeneID:12930230	65
GeneID:12930231	86
GeneID:12930232	919
GeneID:12930233	28
GeneID:12930234	67
GeneID:12930235	1
GeneID:12930236	0
GeneID:12930237	0
GeneID:12930238	0
GeneID:12930239	0
GeneID:12930240	0
GeneID:12930241	0
GeneID:12930242	1138
GeneID:12930243	477
GeneID:12930244	212
GeneID:12930245	558
GeneID:12930246	178
GeneID:12930247	81
GeneID:12930248	6
GeneID:12930249	54
GeneID:12930250	94
GeneID:12930251	21
GeneID:12930252	467
GeneID:12930253	48
GeneID:12930254	11
GeneID:12930255	220
GeneID:12930256	160
GeneID:12930257	177
GeneID:12930258	5
GeneID:12930259	113
GeneID:12930260	521
GeneID:12930261	399
GeneID:12930262	14
GeneID:12930263	69
GeneID:12930264	0
GeneID:12930265	140
GeneID:12930266	15
GeneID:12930267	118
GeneID:12930268	11
GeneID:12930269	25
GeneID:12930270	9
GeneID:12930271	0
GeneID:12930272	14
GeneID:12930273	6
GeneID:12930274	24
GeneID:12930275	41
GeneID:12930276	6
GeneID:12930277	18
GeneID:12930278	29
GeneID:12930279	183
GeneID:12930280	152
GeneID:12930281	5
GeneID:12930282	0
GeneID:12930283	76
GeneID:12930284	43
GeneID:12930285	105
GeneID:12930286	174
GeneID:12930287	273
GeneID:12930288	1313
GeneID:12930289	662
GeneID:12930290	498
GeneID:12930291	517
GeneID:12930292	76
GeneID:12930293	0
GeneID:12930294	44042
GeneID:12930295	14
GeneID:12930296	0
GeneID:12930297	0
GeneID:12930298	29
GeneID:12930299	626
GeneID:12930300	339
GeneID:12930301	413
GeneID:12930302	691
GeneID:12930303	317
GeneID:12930304	20
GeneID:12930305	171
GeneID:12930306	70
GeneID:12930307	1238
GeneID:12930308	261
GeneID:12930309	257
GeneID:12930310	147
GeneID:12930311	6
GeneID:12930312	78
GeneID:12930313	300
GeneID:12930314	185
GeneID:12930315	322
GeneID:12930316	3
GeneID:12930317	24
GeneID:12930318	1734
GeneID:12930319	242
GeneID:12930320	16
GeneID:12930321	31
GeneID:12930322	1102
GeneID:12930323	8
GeneID:12930324	90
GeneID:12930325	262
GeneID:12930326	83
GeneID:12930327	697
GeneID:12930328	59
GeneID:12930329	414
GeneID:12930330	425
GeneID:12930331	3
GeneID:12930332	1248
GeneID:12930333	99
GeneID:12930334	101
GeneID:12930335	176
GeneID:12930336	1464
GeneID:12930337	45
GeneID:12930338	97
GeneID:12930339	16
GeneID:12930340	636
GeneID:12930341	56
GeneID:12930342	1
GeneID:12930343	420
GeneID:12930344	103
GeneID:12930345	179
GeneID:12930346	0
GeneID:12930347	101
GeneID:12930348	100
GeneID:12930349	1
GeneID:12930350	13
GeneID:12930351	50
GeneID:12930352	25
GeneID:12930353	306
GeneID:12930354	4
GeneID:12930355	7
GeneID:12930356	335
GeneID:12930357	78
GeneID:12930358	27
GeneID:12930359	155
GeneID:12930360	43
GeneID:12930361	20
GeneID:12930362	19
GeneID:12930363	218
GeneID:12930364	3
GeneID:12930365	1057
GeneID:12930366	28
GeneID:12930367	1177
GeneID:12930368	47
GeneID:12930369	0
GeneID:12930370	13
GeneID:12930371	11
GeneID:12930372	12
GeneID:12930373	5
GeneID:12930374	107
GeneID:12930375	279
GeneID:12930376	112
GeneID:12930377	379
GeneID:12930378	24
GeneID:12930379	14
GeneID:12930380	27
GeneID:12930381	0
GeneID:12930382	2
GeneID:12930383	14
GeneID:12930384	50
GeneID:12930385	1
GeneID:12930386	73
GeneID:12930387	14
GeneID:12930388	136
GeneID:12930389	0
GeneID:12930390	60
GeneID:12930391	51
GeneID:12930392	2278
GeneID:12930393	323
GeneID:12930394	303
GeneID:12930395	23664
GeneID:12930396	24155
GeneID:12930397	3
GeneID:12930398	102
GeneID:12930399	2
GeneID:12930400	6
GeneID:12930401	1005
GeneID:12930402	5
GeneID:12930403	0
GeneID:12930404	136
GeneID:12930405	2
GeneID:12930406	176
GeneID:12930407	92
GeneID:12930408	163
GeneID:12930409	222
GeneID:12930410	0
GeneID:12930411	9
GeneID:12930412	290
GeneID:12930413	106
GeneID:12930414	28
GeneID:12930415	12
GeneID:12930416	12
GeneID:12930417	0
GeneID:12930418	32
GeneID:12930419	0
GeneID:12930420	209
GeneID:12930421	2
GeneID:12930422	55
GeneID:12930423	37
GeneID:12930424	7
GeneID:12930425	80
GeneID:12930426	47
GeneID:12930427	374
GeneID:12930428	58
GeneID:12930429	5
GeneID:12930430	5
GeneID:12930431	2
GeneID:12930432	65
GeneID:12930433	38
GeneID:12930434	10
GeneID:12930435	831
GeneID:12930436	82
GeneID:12930437	4943
GeneID:12930438	687
GeneID:12930439	623
GeneID:12930440	15
GeneID:12930441	10
GeneID:12930442	98
GeneID:12930443	91
GeneID:12930444	3
GeneID:12930445	246
GeneID:12930446	26
GeneID:12930447	1
GeneID:12930448	4
GeneID:12930449	13
GeneID:12930450	219
GeneID:12930451	1
GeneID:12930452	0
GeneID:12930453	17
GeneID:12930454	55
GeneID:12930455	983
GeneID:12930456	34
GeneID:12930457	92
GeneID:12930458	65
GeneID:12930459	82
GeneID:12930460	2
GeneID:12930461	2
GeneID:12930462	5
GeneID:12930463	0
GeneID:12930464	751
GeneID:12930465	21
GeneID:12930466	173
GeneID:12930467	0
GeneID:12930468	34
GeneID:12930469	153
GeneID:12930470	52
GeneID:12930471	25
GeneID:12930472	89
GeneID:12930473	472
GeneID:12930474	833
GeneID:12930475	21
GeneID:12930476	0
GeneID:12930477	14
GeneID:12930478	4
GeneID:12930479	63
GeneID:12930480	55
GeneID:12930481	15
GeneID:12930482	19
GeneID:12930483	102
GeneID:12930484	221
GeneID:12930485	82
GeneID:12930486	14
GeneID:12930487	0
GeneID:12930488	143
GeneID:12930489	34
GeneID:12930490	19
GeneID:12930491	55
GeneID:12930492	54
GeneID:12930493	33
GeneID:12930494	122
GeneID:12930495	43883
GeneID:12930496	0
GeneID:12930497	0
GeneID:12930498	52
GeneID:12930499	573
GeneID:12930500	1567
GeneID:12930501	7
GeneID:12930502	19
GeneID:12930503	0
GeneID:12930504	53
GeneID:12930505	41
GeneID:12930506	7
GeneID:12930507	0
GeneID:12930508	105
GeneID:12930509	0
GeneID:12930510	2602
GeneID:12930511	452
GeneID:12930512	1724
GeneID:12930513	29
GeneID:12930514	3505
GeneID:12930515	2600
GeneID:12930516	533
GeneID:12930517	586
GeneID:12930518	5732
GeneID:12930519	483
GeneID:12930520	830
GeneID:12930521	0
GeneID:12930522	42
GeneID:12930523	1379
GeneID:12930524	2
GeneID:12930525	0
GeneID:12930526	5675
GeneID:12930527	14
GeneID:12930528	874
GeneID:12930529	42
GeneID:12930530	345
GeneID:12930531	2
GeneID:12930532	0
GeneID:12930533	206
GeneID:12930534	10731
GeneID:12930535	24
GeneID:12930536	169
GeneID:12930537	32
GeneID:12930538	63
GeneID:12930539	833
GeneID:12930540	136
GeneID:12930541	331
GeneID:12930542	459
GeneID:12930543	1175
GeneID:12930544	80
GeneID:12930545	7
GeneID:12930546	21
GeneID:12930547	74
GeneID:12930548	60
GeneID:12930549	211
GeneID:12930550	25
GeneID:12930551	5
GeneID:12930552	15
GeneID:12930553	39
GeneID:12930554	2
GeneID:12930555	0
GeneID:12930556	375
GeneID:12930557	773
GeneID:12930558	99
GeneID:12930559	9
GeneID:12930560	18
GeneID:12930561	7
GeneID:12930562	36
GeneID:12930563	0
GeneID:12930564	50
GeneID:12930565	40
GeneID:12930566	2
GeneID:12930567	3
GeneID:12930568	55
GeneID:12930569	116
GeneID:12930570	14
GeneID:12930571	613
GeneID:12930572	0
GeneID:12930573	186
GeneID:12930574	164
GeneID:12930575	0
GeneID:12930576	325
GeneID:12930577	38
GeneID:12930578	12
GeneID:12930579	0
GeneID:12930580	133
GeneID:12930581	85
GeneID:12930582	137
GeneID:12930583	183
GeneID:12930584	177
GeneID:12930585	1102
GeneID:12930586	2
GeneID:12930587	116
GeneID:12930588	347
GeneID:12930589	52
GeneID:12930590	295
GeneID:12930591	5
GeneID:12930592	91
GeneID:12930593	291
GeneID:12930594	28
GeneID:12930595	1047
GeneID:12930596	203
GeneID:12930597	32
GeneID:12930598	862
GeneID:12930599	157
GeneID:12930600	69
GeneID:12930601	158
GeneID:12930602	0
GeneID:12930603	94
GeneID:12930604	736
GeneID:12930605	24
GeneID:12930606	1127
GeneID:12930607	3
GeneID:12930608	72
GeneID:12930609	460
GeneID:12930610	75
GeneID:12930611	1625
GeneID:12930612	85
GeneID:12930613	16
GeneID:12930614	246
GeneID:12930615	116
GeneID:12930616	1
GeneID:12930617	230
GeneID:12930618	17
GeneID:12930619	304
GeneID:12930620	2
GeneID:12930621	6
GeneID:12930622	549
GeneID:12930623	96
GeneID:12930624	14
GeneID:12930625	266
GeneID:12930626	76
GeneID:12930627	0
GeneID:12930628	32
GeneID:12930629	23
GeneID:12930630	0
GeneID:12930631	0
GeneID:12930632	655
GeneID:12930633	29
GeneID:12930634	4
GeneID:12930635	0
GeneID:12930636	8
GeneID:12930637	19
GeneID:12930638	384
GeneID:12930639	60
GeneID:12930640	560
GeneID:12930641	885
GeneID:12930642	0
GeneID:12930643	0
GeneID:12930644	279
GeneID:12930645	664
GeneID:12930646	747
GeneID:12930647	1668
GeneID:12930648	120
GeneID:12930649	90
GeneID:12930650	101
GeneID:12930651	1240
GeneID:12930652	3
GeneID:12930653	165
GeneID:12930654	267
GeneID:12930655	1689
GeneID:12930656	0
GeneID:12930657	21
GeneID:12930658	0
GeneID:12930659	135
GeneID:12930660	1
GeneID:12930661	3
GeneID:12930662	252
GeneID:12930663	568
GeneID:12930664	352
GeneID:12930665	143
GeneID:12930666	10
GeneID:12930667	4
GeneID:12930668	8
GeneID:12930669	14
GeneID:12930670	7
GeneID:12930671	0
GeneID:12930672	1
GeneID:12930673	119
GeneID:12930674	117
GeneID:12930675	3
GeneID:12930676	33
GeneID:12930677	11
GeneID:12930678	261
GeneID:12930679	1693
GeneID:12930680	749
GeneID:12930681	28
GeneID:12930682	14
GeneID:12930683	9
GeneID:12930684	1203
GeneID:12930685	444
GeneID:12930686	292
GeneID:12930687	21
GeneID:12930688	156
GeneID:12930689	140
GeneID:12930690	427
GeneID:12930691	401
GeneID:12930692	82
GeneID:12930693	6
GeneID:12930694	0
GeneID:12930695	0
GeneID:12930696	33
GeneID:12930697	24
GeneID:12930698	50
GeneID:12930699	1
GeneID:12930700	12
GeneID:12930701	43
GeneID:12930702	9
GeneID:12930703	1430
GeneID:12930704	220
GeneID:12930705	7
GeneID:12930706	1594
GeneID:12930707	24630
GeneID:12930708	111
GeneID:12930709	175
GeneID:12930710	72
GeneID:12930711	49
GeneID:12930712	954
GeneID:12930713	634
GeneID:12930714	5347
GeneID:12930715	1876
GeneID:12930716	10632
GeneID:12930717	12
GeneID:12930718	14
GeneID:12930719	0
GeneID:12930720	187
GeneID:12930721	2
GeneID:12930722	2148
GeneID:12930723	1187
GeneID:12930724	0
GeneID:12930725	151
GeneID:12930726	84
GeneID:12930727	26
GeneID:12930728	5
GeneID:12930729	1840
GeneID:12930730	52
GeneID:12930731	722
GeneID:12930732	558
GeneID:12930733	52
GeneID:12930734	118
GeneID:12930735	15
GeneID:12930736	378
GeneID:12930737	48
GeneID:12930738	105
GeneID:12930739	499
GeneID:12930740	71
GeneID:12930741	56
GeneID:12930742	57
GeneID:12930743	0
GeneID:12930744	1
GeneID:12930745	1
GeneID:12930746	3
GeneID:12930747	2
GeneID:12930748	1945
GeneID:12930749	119
GeneID:12930750	51
GeneID:12930751	770
GeneID:12930752	966
GeneID:12930753	318
GeneID:12930754	118
GeneID:12930755	8
GeneID:12930756	1607
GeneID:12930757	149
GeneID:12930758	76
GeneID:12930759	975
GeneID:12930760	77
GeneID:12930761	122
GeneID:12930762	90
GeneID:12930763	94
GeneID:12930764	1
GeneID:12930765	0
GeneID:12930766	0
GeneID:12930767	4
GeneID:12930768	15
GeneID:12930769	5
GeneID:12930770	0
GeneID:12930771	2155
GeneID:12930772	1
GeneID:12930773	426
GeneID:12930774	507
GeneID:12930775	0
GeneID:12930776	1766
GeneID:12930777	20
GeneID:12930778	83
GeneID:12930779	31
GeneID:12930780	14
GeneID:12930781	20
GeneID:12930782	4
GeneID:12930783	133
GeneID:12930784	7
GeneID:12930785	11
GeneID:12930786	5
GeneID:12930787	7
GeneID:12930788	0
GeneID:12930789	279
GeneID:12930790	239
GeneID:12930791	8
GeneID:12930792	3
GeneID:12930793	30
GeneID:12930794	9
GeneID:12930795	15
GeneID:12930796	4
GeneID:12930797	6
GeneID:12930798	33
GeneID:12930799	0
GeneID:12930800	3
GeneID:12930801	0
GeneID:12930802	19
GeneID:12930803	25
GeneID:12930804	5
GeneID:12930805	2
GeneID:12930806	12
GeneID:12930807	103
GeneID:12930808	164
GeneID:12930809	1
GeneID:12930810	4
GeneID:12930811	5
GeneID:12930812	42
GeneID:12930813	131
GeneID:12930814	3
GeneID:12930815	4
GeneID:12930816	2
GeneID:12930817	4
GeneID:12930818	39
GeneID:12930819	273
GeneID:12930820	22
GeneID:12930821	2
GeneID:12930822	36
GeneID:12930823	127
GeneID:12930824	77
GeneID:12930825	180
GeneID:12930826	5
GeneID:12930827	247
GeneID:12930828	2
GeneID:12930829	2
GeneID:12930830	21
GeneID:12930831	18
GeneID:12930832	92
GeneID:12930833	391
GeneID:12930834	17
GeneID:12930835	60
GeneID:12930836	11
GeneID:12930837	75
GeneID:12930838	37
GeneID:12930839	180
GeneID:12930840	323
GeneID:12930841	200
GeneID:12930842	9
GeneID:12930843	498
GeneID:12930844	157
GeneID:12930845	3291
GeneID:12930846	179
GeneID:12930847	3605
GeneID:12930848	350
GeneID:12930849	459
GeneID:12930850	176
GeneID:12930851	37
GeneID:12930852	487
GeneID:12930853	36
GeneID:12930854	101
GeneID:12930855	90
GeneID:12930856	195
GeneID:12930857	8
GeneID:12930858	22
GeneID:12930859	549
GeneID:12930860	149
GeneID:12930861	86
GeneID:12930862	28
GeneID:12930863	122
GeneID:12930864	151
GeneID:12930865	1533
GeneID:12930866	765
GeneID:12930867	11
GeneID:12930868	37
GeneID:12930869	1
GeneID:12930870	0
GeneID:12930871	25
GeneID:12930872	1
GeneID:12930873	3
GeneID:12930874	0
GeneID:12930875	16
GeneID:12930876	19
GeneID:12930877	224
GeneID:12930878	7
GeneID:12930879	8
GeneID:12930880	2
GeneID:12930881	53
GeneID:12930882	2
GeneID:12930883	1
GeneID:12930884	0
GeneID:12930885	62
GeneID:12930886	7
GeneID:12930887	90
GeneID:12930888	489
GeneID:12930889	6872
GeneID:12930890	0
GeneID:12930891	0
GeneID:12930892	0
GeneID:12930893	2
GeneID:12930894	0
GeneID:12930895	6
GeneID:12930896	85
GeneID:12930897	51
GeneID:12930898	22
GeneID:12930899	13770
GeneID:12930900	1074
GeneID:12930901	495
GeneID:12930902	82
GeneID:12930903	26
GeneID:12930904	0
GeneID:12930905	64
GeneID:12930906	320
GeneID:12930907	68
GeneID:12930908	3
GeneID:12930909	0
GeneID:12930910	0
GeneID:12930911	388
GeneID:12930912	1
GeneID:12930913	0
GeneID:12930914	171
GeneID:12930915	18
GeneID:12930916	81
GeneID:12930917	231
GeneID:12930918	119
GeneID:12930919	97
GeneID:12930920	120
GeneID:12930921	471
GeneID:12930922	147
GeneID:12930923	69
GeneID:12930924	49
GeneID:12930925	36
GeneID:12930926	21
GeneID:12930927	405
GeneID:12930928	385
GeneID:12930929	1
GeneID:12930930	15
GeneID:12930931	128
GeneID:12930932	0
GeneID:12930933	7
GeneID:12930934	39
GeneID:12930935	0
GeneID:12930936	0
GeneID:12930937	272
GeneID:12930938	3
GeneID:12930939	150
GeneID:12930940	1
GeneID:12930941	114
GeneID:12930942	7136
GeneID:12930943	135
GeneID:12930944	33
GeneID:12930945	3
GeneID:12930946	1
GeneID:12930947	11855
GeneID:12930948	1783
GeneID:12930949	1136
GeneID:12930950	15257
GeneID:12930951	9996
GeneID:12930952	11863
GeneID:12930953	58
GeneID:12930954	347
GeneID:12930955	15
GeneID:12930956	589
GeneID:12930957	363
GeneID:12930958	8
GeneID:12930959	2
GeneID:12930960	6
GeneID:12930961	11
GeneID:12930962	1
GeneID:12930963	406
GeneID:12930964	110
GeneID:12930965	3
GeneID:12930966	115
GeneID:12930967	49
GeneID:12930968	8
GeneID:12930969	19
GeneID:12930970	113
GeneID:12930971	262
GeneID:12930972	344
GeneID:12930973	12
GeneID:12930974	19
GeneID:12930975	66
GeneID:12930976	1287
GeneID:12930977	1004
GeneID:12930978	103
GeneID:12930979	1260
GeneID:12930980	6018
GeneID:12930981	3
GeneID:12930982	2
GeneID:12930983	171
GeneID:12930984	22
GeneID:12930985	228
GeneID:12930986	1328
GeneID:12930987	1005
GeneID:12930988	973
GeneID:12930989	246
GeneID:12930990	162
GeneID:12930991	14
GeneID:12930992	64
GeneID:12930993	26
GeneID:12930994	70
GeneID:12930995	0
GeneID:12930996	13
GeneID:12930997	136
GeneID:12930998	94
GeneID:12930999	98
GeneID:12931000	45
GeneID:12931001	2
GeneID:12931002	13
GeneID:12931003	82
GeneID:12931004	138
GeneID:12931005	28
GeneID:12931006	17
GeneID:12931007	260
GeneID:12931008	362
GeneID:12931009	88
GeneID:12931010	322
GeneID:12931011	16
GeneID:12931012	635
GeneID:12931013	189
GeneID:12931014	6
GeneID:12931015	398
GeneID:12931016	258
GeneID:12931017	201
GeneID:12931018	1
GeneID:12931019	377
GeneID:12931020	111
GeneID:12931021	199
GeneID:12931022	780
GeneID:12931023	7
GeneID:12931024	11858
GeneID:12931025	7840
GeneID:12931026	142
GeneID:12931027	2569
GeneID:12931028	17
GeneID:12931029	6
GeneID:12931030	251
GeneID:12931031	242
GeneID:12931032	234
GeneID:12931033	32
GeneID:12931034	83
GeneID:12931035	21
GeneID:12931036	301
GeneID:12931037	63
GeneID:12931038	25150
GeneID:12931039	1
GeneID:12931040	12
GeneID:12931041	0
GeneID:12931042	0
GeneID:12931043	1647
GeneID:12931044	1
GeneID:12931045	31
GeneID:12931046	1
GeneID:12931047	42
GeneID:12931048	38
GeneID:12931049	4
GeneID:12931050	1
GeneID:12931051	6
GeneID:12931052	4
GeneID:12931053	0
GeneID:12931054	0
GeneID:12931055	0
GeneID:12931056	3
GeneID:12931057	271
GeneID:12931058	18
GeneID:12931059	105
GeneID:12931060	875
GeneID:12931061	5
GeneID:12931062	3
GeneID:12931063	11
GeneID:12931064	16
GeneID:12931065	0
GeneID:12931066	398
GeneID:12931067	284
GeneID:12931068	168
GeneID:12931069	51
GeneID:12931070	38
GeneID:12931071	27
GeneID:12931072	0
GeneID:12931073	23
GeneID:12931074	15
GeneID:12931075	1102
GeneID:12931076	167
GeneID:12931077	47
GeneID:12931078	1567
GeneID:12931079	44
GeneID:12931080	1042
GeneID:12931081	12
GeneID:12931082	146
GeneID:12931083	114
GeneID:12931084	316
GeneID:12931085	74
GeneID:12931086	1712
GeneID:12931087	25
GeneID:12931088	175
GeneID:12931089	322
GeneID:12931090	118
GeneID:12931091	201
GeneID:12931092	587
GeneID:12931093	5
GeneID:12931094	140
GeneID:12931095	269
GeneID:12931096	0
GeneID:12931097	1
GeneID:12931098	43
GeneID:12931099	443
GeneID:12931100	271
GeneID:12931101	155
GeneID:12931102	53
GeneID:12931103	55
GeneID:12931104	499
GeneID:12931105	34
GeneID:12931106	7
GeneID:12931107	196
GeneID:12931108	172
GeneID:12931109	89
GeneID:12931110	7468
GeneID:12931111	4200
GeneID:12931112	669
GeneID:12931113	213
GeneID:12931114	25
GeneID:12931115	248
GeneID:12931116	0
GeneID:12931117	13
GeneID:12931118	320
GeneID:12931119	54
GeneID:12931120	1526
GeneID:12931121	138
GeneID:12931122	13
GeneID:12931123	667
GeneID:12931124	0
GeneID:12931125	0
GeneID:12931126	103
GeneID:12931127	528
GeneID:12931128	70
GeneID:12931129	25
GeneID:12931130	12
GeneID:12931131	92
GeneID:12931132	135
GeneID:12931133	31
GeneID:12931134	125
GeneID:12931135	181
GeneID:12931136	101
GeneID:12931137	17
GeneID:12931138	111
GeneID:12931139	114
GeneID:12931140	3252
GeneID:12931141	3635
GeneID:12931142	79
GeneID:12931143	13
GeneID:12931144	889
GeneID:12931145	68
GeneID:12931146	72
GeneID:12931147	69
GeneID:12931148	133
GeneID:12931149	0
GeneID:12931150	1
GeneID:12931151	0
GeneID:12931152	1
GeneID:12931153	59
GeneID:12931154	96
GeneID:12931155	86
GeneID:12931156	293
GeneID:12931157	2116
GeneID:12931158	243
GeneID:12931159	118
GeneID:12931160	9
GeneID:12931161	530
GeneID:12931162	0
GeneID:12931163	0
GeneID:12931164	0
GeneID:12931165	0
GeneID:12931166	0
GeneID:12931167	0
GeneID:12931168	0
GeneID:12931169	0
GeneID:12931170	0
GeneID:12931171	0
GeneID:12931172	0
GeneID:12931173	0
GeneID:12931174	0
GeneID:12931175	0
GeneID:12931176	35
GeneID:12931177	0
GeneID:12931178	0
GeneID:12931179	27901
GeneID:12931180	213
GeneID:12931181	56
GeneID:12931182	19
GeneID:12931183	11
GeneID:12931184	38
GeneID:12931185	15
GeneID:12931186	16
GeneID:12931187	15
GeneID:12931188	0
GeneID:12931189	1207
GeneID:12931190	14
GeneID:12931191	0
GeneID:12931192	128
GeneID:12931193	17
GeneID:12931194	126
GeneID:12931195	28
GeneID:12931196	58
GeneID:12931197	36
GeneID:12931198	395
GeneID:12931199	13
GeneID:12931200	42
GeneID:12931201	57
GeneID:12931202	11
GeneID:12931203	48
GeneID:12931204	2781
GeneID:12931205	15
GeneID:12931206	8
GeneID:12931207	0
GeneID:12931208	9
GeneID:12931209	0
GeneID:12931210	7
GeneID:12931211	39
GeneID:12931212	443
GeneID:12931213	0
GeneID:12931214	1066
GeneID:12931215	314
GeneID:12931216	47
GeneID:12931217	25
GeneID:12931218	0
GeneID:12931219	32
GeneID:12931220	6
GeneID:12931221	3
GeneID:12931222	1
GeneID:12931223	1
